sofifa_id,long_name,short_name,overall
239149,Bernard Kyere,B. Kyere,62
239606,Lukas Scherff,L. Scherff,62
242023,Siphosakhe Ntiya-Ntiya,S. Ntiya-Ntiya,62
242402,Abobaker Eisa,A. Eisa,62
242911,张瑀,Zhang Yu,62
243459,Tom Barlow,T. Barlow,62
243919,Virgile Pinson,V. Pinson,62
244102,Jonas Hildebrandt,J. Hildebrandt,62
244109,Maximilian Krauß,M. Krauß,62
244755,Mariusz Malec,M. Malec,62
244772,Kevin Velasco,K. Velasco,62
245145,Robin Polley,R. Polley,62
246189,Cristian Arano,C. Arano,62
246726,Ryosuke Kojima,R. Kojima,62
246879,Ousmane Camara,O. Camara,62
247639,Emil Cuello,E. Cuello,62
248812,Yaw Ackah,Y. Ackah,62
250759,Elsamed Ramaj,E. Ramaj,62
251342,Benedikt Pichler,B. Pichler,62
251384,Junior Julio,J. Julio,62
251658,Nikki Havenaar,N. Havenaar,62
252799,Tarik Çetin,T. Çetin,62
252821,Yuri Senesi,Y. Senesi,62
204282,Chris Kane,C. Kane,62
206081,Reece Hall-Johnson,R. Hall-Johnson,62
210639,Junior Morias,J. Morias,62
212912,박지수 朴志洙,Park Ji Soo,62
213709,Isaac Gómez Sánchez,Isi,62
213894,Hayden White,H. White,62
215343,Andrés Mehring,A. Mehring,62
215968,Maximilian Reule,M. Reule,62
221149,Harry Kyprianou,H. Kyprianou,62
221167,Cameron Dummigan,C. Dummigan,62
221929,Saleh Chihadeh,S. Chihadeh,62
221987,Pierluigi Cappelluzzo,P. Cappelluzzo,62
222049,George Oakley,G. Oakley,62
222864,Jack Rose,J. Rose,62
222997,Marcus Maier,M. Maier,62
225813,David Castañeda,D. Castañeda,62
225976,Sultan Ahmed Mandash,S. Mandash,62
226024,Matías Romero,M. Romero,62
228590,Thomas Dasquet,T. Dasquet,62
229225,Sebastian Musiolik,S. Musiolik,62
229806,Eric Verstappen,E. Verstappen,62
229930,Kyle Knoyle,K. Knoyle,62
230015,Ibrahim Diallo,I. Diallo,62
231033,Joe Maguire,J. Maguire,62
231464,Jhon Velásquez,J. Velásquez,62
231613,Shawn McCoulsky,S. McCoulsky,62
232678,志村 滉,K. Shimura,62
233279,박동진 朴东景,Park Dong Jin,62
233955,Savaş Çakır,S. Çakır,62
234152,Andrés Pascual Santonja,Sito,62
234942,Moritz Heinrich,M. Heinrich,62
235162,Hassan Jamal Al Habib,H. Al Habib,62
235237,Robert Jendrusch,R. Jendrusch,62
235316,Radu Crișan,R. Crișan,62
235516,Rami Kaib,R. Kaib,62
236697,Jorris Romil,J. Romil,62
237380,Hamidou Keyta,H. Keyta,62
237598,Michele Troiani,M. Troiani,62
237667,Abdullah Al Joui,A. Al Joui,62
238103,刘军帅,Liu Junshuai,62
239425,Chris Kablan,C. Kablan,62
239468,Rahman Buğra Çağıran,R. Çağıran,62
239746,Lukas Watkowiak,L. Watkowiak,62
240421,Rubén López Huesca,Rubén López,62
242642,Foster Langsdorf,F. Langsdorf,62
242777,山口 一真,K. Yamaguchi,62
242836,クロリッキー 健,K. Krolicki,62
243664,Florian Rieder,F. Rieder,62
243906,Urho Nissilä,U. Nissilä,62
243972,Jordi Sánchez Ribas,Jordi Sánchez,62
244133,Alexander Rossipal,A. Rossipal,62
244633,Francesco Golfo,F. Golfo,62
245692,小池 裕太,Y. Koike,62
246316,相馬 勇紀,Y. Soma,62
246917,Sören Dieckmann,S. Dieckmann,62
247067,Mohammed Bu Sanda,M. Bu Sanda,62
251886,Adonis Frías,A. Frías,62
252026,Víctor Mora,V. Mora,62
252247,Zakhele Lepasa,Z. Lepasa,62
204411,Rohan Ince,R. Ince,62
210244,Lee Angol,L. Angol,62
210352,Sean Kelly,S. Kelly,62
211358,Julien Fabri,J. Fabri,62
211593,Shay Facey,S. Facey,62
211604,Liam Roberts,L. Roberts,62
211667,Patryk Stępiński,P. Stępiński,62
212693,Tim Söderström,T. Söderström,62
214432,Juan David Valencia Arboleda,J. Valencia,62
214679,Henrik Solheim Gjesdal,H. Gjesdal,62
218057,Janik Jesgarzewski,J. Jesgarzewski,62
219720,Alberto Boniotti,A. Boniotti,62
223001,Kubilay Aktaş,K. Aktaş,62
223146,Francisco Rodríguez,F. Rodríguez,62
224447,Gethin Jones,G. Jones,62
225297,Michael Anaba,M. Anaba,62
225600,Abdullah Al Ammar,A. Al Ammar,62
230109,Felix Schröter,F. Schröter,62
231064,Te Atawhai Hudson-Wihongi,T. Hudson-Wihongi,62
231735,Abdulmohsen Fallatah,A. Fallatah,62
231954,徐新,Xu Xin,62
235378,Fabio Eguelfi,F. Eguelfi,62
235846,Juan Carlos Kayser,J. Kayser,62
236025,Harry Smith,H. Smith,62
236406,Matthias Hamrol,M. Hamrol,62
237622,Nicolás Steven Roa Reyes,N. Roa,62
238351,김동민 金东明,Kim Dong Min,62
238962,Maximilian Bauer,M. Bauer,62
239077,Thomas Hagn,T. Hagn,62
240837,Mert Hakan Yandaş,M. Yandaş,62
242492,Jeison Medina Escobar,J. Medina,62
243567,Sam Barratt,S. Barratt,62
244503,Hidajet Hankić,H. Hankić,62
244656,髙丘 陽平,Y. Takaoka,62
244699,Cong Phuong Nguyen,Nguyen Cong Phuong,62
245360,名古 新太郎,S. Nago,62
246790,Abdoul-Kader Bamba,A. Bamba,62
246828,Renzo López,R. López,62
247826,中川 風希,K. Nakagawa,62
251191,Jim Allevinah,J. Allevinah,62
251376,Marcel Gottschling,M. Gottschling,62
251997,Bruno Cesar Xavier Sislo,Bruno Xavier,62
208776,Florian Stritzel,F. Stritzel,62
210424,Kieran Kennedy,K. Kennedy,62
210474,Philipp Erhardt,P. Erhardt,62
211690,Gaël Andonian,G. Andonian,62
213667,Dion Conroy,D. Conroy,62
216235,Sébastien Flochon,S. Flochon,62
217191,Oscar Threlkeld,O. Threlkeld,62
223725,Reuf Duraković,R. Duraković,62
226140,Diego Chávez,D. Chávez,62
228210,Lachlan Jackson,L. Jackson,62
228889,Jake McGing,J. McGing,62
232210,Krzysztof Drzazga,K. Drzazga,62
232746,박정수 朴钟洙,Park Jeong Su,62
233581,송시우 宋思宇,Song Si Woo,62
237250,Stefan Cleveland,S. Cleveland,62
237959,Jordi Jose Delem,J. Delem,62
241475,Pyry Soiri,P. Soiri,62
242291,Kai Brünker,K. Brünker,62
242298,Edward Opoku,E. Opoku,62
251003,Ricardo Martins Guimarães,Guima,62
251507,Yeison Carabali,Y. Carabali,62
251513,Dinu Graur,D. Graur,62
193473,Ludvig Öhman,L. Öhman,62
194790,Harry Davis,H. Davis,62
200609,Markus Ziereis,M. Ziereis,62
201082,Jakub Szumski,J. Szumski,62
201169,Konrad Forenc,K. Forenc,62
202312,Cian Bolger,C. Bolger,62
203175,Lee  Burge,L. Burge,62
203312,Louis Dennis,L. Dennis,62
203415,Jake Reeves,J. Reeves,62
204495,Steffen Lang,S. Lang,62
204685,Brice Ntambwe,B. Ntambwe,62
208543,Cameron Howieson,C. Howieson,62
208771,Garry Buckley,G. Buckley,62
209369,Blair Turgott,B. Turgott,62
209501,Rafael Gimenes da Silva,Rafinha,62
209974,Hamza Hafidi,H. Hafidi,62
212006,Billy Waters,B. Waters,62
212329,Jordan Cranston,J. Cranston,62
213120,Conor Wilkinson,C. Wilkinson,62
214473,Kevin Wilson Piedrahita Velasco,K. Piedrahita,62
214702,Mario Ignacio Larenas Díaz,M. Larenas,62
216501,Caleb Stanko,C. Stanko,62
216746,Michał Koj,M. Koj,62
217811,Jesús Henestrosa Vega,J. Henestrosa,62
219694,Carl Johansson,C. Johansson,62
220819,Ryan Kitto,R. Kitto,62
222199,郑凯木,Zheng Kaimu,62
222221,Alexandru Buzbuchi,A. Buzbuchi,62
222625,Nathan Smith,N. Smith,62
224618,林创益,Lin Chuangyi,62
224685,张晓彬,Zhang Xiaobin,62
225191,Ben Richards-Everton,B. Richards-Everton,62
230631,Marco Festa,M. Festa,62
230830,Ian González Nieto,Ian González,62
231956,Junjian Liao,Liao Junjian,62
237428,中原 彰吾,S. Nakahara,62
237918,杉本 大地,D. Sugimoto,62
239051,Josué Albert,J. Albert,62
243111,Diego Campos,D. Campos,62
245532,Hugo Gabriel Silveira Pereira,H. Silveira,62
246077,Kaine Sheppard,K. Sheppard,62
246144,Brian Mwila,B. Mwila,62
246442,福森 直也,N. Fukumori,62
246993,Forrest Lasso,F. Lasso,62
250785,Sebastian Santin,S. Santin,62
251213,Cristian Vega,C. Vega,62
184261,Alain Wiss,A. Wiss,62
199218,Brendan Hamill,B. Hamill,62
202926,Jacob Ericsson,J. Ericsson,62
203210,Yann Songo'o,Y. Songo'o,62
203224,Curtis Good,C. Good,62
203428,Elliott  Hewitt,E. Hewitt,62
204396,Henk Bos,H. Bos,62
204448,Krisztián Adorján,K. Adorján,62
204515,Stephen Sama,S. Sama,62
210966,Zaine Francis-Angol,Z. Francis-Angol,62
212560,Nick Townsend,N. Townsend,62
214634,Jake Hessenthaler,J. Hessenthaler,62
218717,Gabadhino Mhango,G. Mhango,62
221518,Tim Väyrynen,T. Väyrynen,62
222952,Andrea Paroni,A. Paroni,62
224615,郑达伦,Zheng Dalun,62
224769,Thomas Doyle,T. Doyle,62
226654,Sebastian Ring,S. Ring,62
227041,Lasse Emil Nielsen,E. Nielsen,62
232455,二見 宏志,H. Futami,62
233280,이민기 李敏基,Lee Min Gi,62
234809,Enzo Francesco Guerrero Segovia,E. Guerrero,62
239040,Pedro Henrique Bueno,Pedro Henrique,62
242953,Nikko Boxall,N. Boxall,62
244415,Thomas Rotter,T. Rotter,62
247965,Mite Cikarski,M. Cikarski,62
251088,Kamil Kościelny,K. Kościelny,62
251214,Matías Pato,M. Pato,62
251782,Blaise Yaméogo,B. Yaméogo,62
186147,Gary Woods,G. Woods,62
189408,Lukas Rath,L. Rath,62
191528,侯森,Hou Sen,62
193357,Lee Hodson,L. Hodson,62
198253,Steve Arnold,S. Arnold,62
198692,Dean Parrett,D. Parrett,62
199892,Joaquim Adão,Joaquim Adão,62
200658,Eray İşcan,E. İşcan,62
202014,Roberto Lopes,R. Lopes,62
203517,Kirill Pogrebnyak,K. Pogrebnyak,62
204551,Jakub Jakubov,J. Jakubov,62
205053,Rhys McCabe,R. McCabe,62
208188,Jon Guthrie,J. Guthrie,62
209572,Abdullah Hussain Al Oaisher,A. Al Owayshir,62
210824,Fabien Tchenkoua,F. Tchenkoua,62
211006,Mohammed Al Amri,M. Al Amri,62
211050,Frank Ohandza Zoa,F. Ohandza,62
212038,Abdullah Al Jadani,A. Al Jadani,62
213093,Jack Clisby,J. Clisby,62
214345,David Alonso Valencia Figueroa,D. Valencia,62
216110,Dawid Kudła,D. Kudła,62
216226,Alex Kenyon,A. Kenyon,62
221351,Dan-Patrick Poggenberg,D. Poggenberg,62
226650,김원균 金源军,Kim Won Gun,62
228610,Omar Mohammed Muzayil,O. Muzayil,62
228692,Hassan Essa Jafry,H. Jafry,62
228794,Majed Al Najrani,M. Al Najrani,62
235021,Luigi Canotto,L. Canotto,62
240176,Maximiliano Perg Schneider,M. Perg,62
241653,Erik Figueroa,E. Figueroa,62
242883,이민수 Min Soo Lee,Lee Min Soo,62
243856,Abel Mabaso,A. Mabaso,62
244116,Harouna Abou Demba,H. Abou Demba,62
244820,Stefan Gölles,S. Gölles,62
244923,Johan Branger-Engone,J. Branger-Engone,62
245521,Masood Bekheet,M. Bakhit,62
245812,Kamil Zapolnik,K. Zapolnik,62
247149,Julián Guevara,J. Guevara,62
247233,Zoumana Koné,Z. Koné,62
247980,Sergiu Popovici,S. Popovici,62
247993,Petrișor Petrescu,P. Petrescu,62
251082,Bogdan Barbu,B. Barbu,62
251085,Alexandru Buziuc,A. Buziuc,62
251215,Florian Toplitsch,F. Toplitsch,62
251246,Emanuel Romero,E. Romero,62
251644,Odei Onaindia Zabala,Odei,62
2335,Aaron Wilbraham,A. Wilbraham,62
10899,Chris Porter,C. Porter,62
51513,Don Cowie,D. Cowie,62
52679,Joe Murphy,J. Murphy,62
53363,Adam Collin,A. Collin,62
53756,Lewis Price,L. Price,62
53778,Marc Richards,M. Richards,62
54008,Stephen Bywater,S. Bywater,62
102593,Craig Alan Woodman,C. Woodman,62
111328,Luke McCormick,L. McCormick,62
120243,Pier Graziano Gori,P. Gori,62
138816,Dean Brill,D. Brill,62
142333,Mark McNulty,M. McNulty,62
149697,Mark McChrystal,M. McChrystal,62
150995,Boris Rotenberg,B. Rotenberg,62
152523,Scott Flinders,S. Flinders,62
154729,Cezary Stefańczyk,C. Stefańczyk,62
155041,Craig Mackail-Smith,C. Mackail-Smith,62
155977,Gary MacKenzie,G. MacKenzie,62
158305,刘健,Liu Jian,62
159578,Clayton Donaldson,C. Donaldson,62
159599,Scott Wiseman,S. Wiseman,62
161841,Justin Hoyte,J. Hoyte,62
163135,Michael Tørnes,M. Tørnes,62
163768,Michael Rose,M. Rose,62
164647,Steinar Ryen Strømnes,S. Strømnes,62
166117,Chris Neal,C. Neal,62
167497,Denni Robin Avdić,D. Avdić,62
169489,Joel Byrom,J. Byrom,62
170072,Theo Robinson,T. Robinson,62
170114,Brian Graham,B. Graham,62
171677,Adam Mieczyslaw Stachowiak,A. Stachowiak,62
171982,Calvin Andrew,C. Andrew,62
172573,Patrick Kristensen,P. Kristensen,62
172870,Marco van Duin,M. van Duin,62
176301,하대성 河大成,Ha Dae Sung,62
176803,Tibor Joza,T. Joza,62
176839,Emin Nouri,E. Nouri,62
177725,Stéphen Vincent,S. Vincent,62
179055,Adam Marciniak,A. Marciniak,62
180440,Adam Danch,A. Danch,62
182360,曹阳,Cao Yang,62
182423,杨善平,Yang Shanping,62
182470,于子千,Yu Ziqian,62
182681,Colin Daniel,C. Daniel,62
183025,Matt Simon,M. Simon,62
183233,Piotr Malinowski,P. Malinowski,62
183530,Jimmy Dean Smith,J. Smith,62
183549,Elliot Parish,E. Parish,62
183780,Oliver Lancashire,O. Lancashire,62
184013,Marvin Bartley,M. Bartley,62
184042,James Dayton,J. Dayton,62
184714,Matt Green,M. Green,62
184980,Ian Bermingham,I. Bermingham,62
185388,Christian Gauseth,C. Gauseth,62
186229,张池明,Zhang Chiming,62
186230,冯卓毅,Feng Zhuoyi,62
186488,李帅,Li Shuai,62
186536,Brek Shea,B. Shea,62
187338,Agon Mehmeti,A. Mehmeti,62
187857,Grzegorz Sandomierski,G. Sandomierski,62
187918,Anel Rashkaj,A. Rashkaj,62
187964,Rafał Kujawa,R. Kujawa,62
189233,Tommi Vaiho,T. Vaiho,62
189238,Florian Hart,F. Hart,62
189282,Ajay Leitch-Smith,A. Leitch-Smith,62
189307,Lewis Jack Young,L. Young,62
189828,Mark Byrne,M. Byrne,62
190245,Miro Varvodić,M. Varvodić,62
190481,Mats Solheim,M. Solheim,62
190492,Joss Labadie,J. Labadie,62
191437,Ali Ibrahim Al Mazyadi,A. Al Mazaidi,62
191684,정산 郑山,Jung San,62
192170,Dominic Chatto Bashir Jamilu,D. Chatto,62
192651,Osama Malik,O. Malik,62
193083,Ross Draper,R. Draper,62
193781,Stefano Russo,S. Russo,62
193932,Reggie Lambe,R. Lambe,62
193957,Christian Alexis Montaño Castillo,C. Montano,62
196907,Danilo Russo,D. Russo,62
197511,Hassan Ali Al Raheb,H. Al Raheb,62
197930,Josh  Parker,J. Parker,62
198543,Aaron Greene,A. Greene,62
198689,Keanu Marsh-Brown,K. Marsh-Brown,62
198825,Mark Cullen,M. Cullen,62
199047,Dinny Corcoran,D. Corcoran,62
199130,Gustav Jansson,G. Jansson,62
199235,조재철 宰宰哲,Jo Jae Cheol,62
199881,Marco Königs,M. Königs,62
199908,Felicio Anando Brown Forbes,F. Brown Forbes,62
200549,고경민 柯京闽,Ko Kyung Min,62
201534,Nicolas Jüllich,N. Jüllich,62
201993,Alexander Ruud Tveter,A. Tveter,62
202049,Andraž Struna,A. Struna,62
202333,Mehmet Sak,M. Sak,62
202793,Alessandro Berardi,A. Berardi,62
203310,Chris Harold,C. Harold,62
203778,Alex Horwath,A. Horwath,62
204642,Viktor Genev,V. Genev,62
205091,Nicholas Gotfredsen,N. Gotfredsen,62
208056,전현철 Hyeon Chul Jeon,Jeon Hyeon Chul,62
208474,Ioan Filip,I. Filip,62
208577,Fredrik Torsteinbø,F. Torsteinbø,62
209169,Hussain Al Shuwaysh,H. Al Shuwaysh,62
209254,Robbie Willmott,R. Willmott,62
209277,Nathan Lewis Pond,N. Pond,62
209535,Gary Warren,G. Warren,62
210806,Wesam Saleh Suwayyid,W. Suwayyid,62
211237,Samir Ramizi,S. Ramizi,62
211814,Matthias Kühne,M. Kühne,62
211888,Marius Willsch,M. Willsch,62
212175,Paul Farman,P. Farman,62
212818,김도형 金道亨,Kim Do Hyung,62
213821,Francisco Javier Sepulveda Riveros,F. Sepúlveda,62
214164,Norbey Salazar Giraldo,N. Salazar,62
214246,Juan Rodrigo Gutiérrez Arenas,J. Gutiérrez,62
214297,Mario Sandoval,M. Sandoval,62
214347,Jhon Stiwar García Mena,J. García,62
214458,Diego Rosende Lagos,D. Rosende,62
215016,Nicolás Correa,N. Correa,62
215469,Liam Hogan,L. Hogan,62
215693,Thomas Mikkelsen,T. Mikkelsen,62
215971,Ali Nasser Al Khaibari,A. Al Khaibari,62
216698,Ariel Matías García,M. Garcia,62
217540,Diaranké Fofana,D. Fofana,62
220983,Per Karlsson,P. Karlsson,62
221826,李提香,Li Tixiang,62
221976,蒋哲,Jiang Zhe,62
222063,Christoffer Carlsson,C. Carlsson,62
222118,张成林,Zhang Chenglin,62
222294,孙世林,Sun Shilin,62
223156,Tobias Willers,T. Willers,62
223404,Alex Fisher,A. Fisher,62
223407,Muslim Al Furayj,M. Al Furayj,62
223821,여성해 呂成海,Yeo Seong Hae,62
224874,Amahl Pellegrino,A. Pellegrino,62
226182,隋维杰,Sui Weijie,62
226186,罗歆,Luo Xin,62
226191,吴庆,Wu Qing,62
226496,Nicolás Miracco,N. Miracco,62
227052,Marvin Leandro Vallecilla Gómez,M. Vallecilla,62
227418,Jesper Manns,J. Manns,62
227767,Joackim Olsen Solberg,J. Solberg,62
227880,Chris Stokes,C. Stokes,62
228249,Hamad Al Juhayyim,H. Al Juhayyim,62
229198,Jeysen Jair Núñez Charales,J. Núñez,62
230409,Túlio Sebastião Carvalhal Neves,Túlio Nevinha,62
230505,Tiago Vanderlei Fagundes Fachini,Fachendinho,62
230517,Tiago Jessé Serra da Silveira,Tiagildo Serra,62
232023,Akseli Pelvas,A. Pelvas,62
232371,橋本 和,W. Hashimoto,62
232453,石川 直樹,N. Ishikawa,62
232576,小林 祐希,Y. Kobayashi,62
232686,樱内 渚,N. Sakurauchi,62
232752,兵藤 慎剛,S. Hyodo,62
232776,小林 祐三,Y. Kobayashi,62
232820,山本 康裕,K. Yamamoto,62
233879,Daniel Florea,D. Florea,62
234650,Marcel Holzmann,M. Holzmann,62
235457,Vegard  Leikvoll Moberg,V. Leikvoll Moberg,62
235472,Diego Gustavo Ferraresso Scheda,Diego Ferraresso,62
236197,Hélton Fernando Carvalhal Lima,Hélton Carvalhal,62
237781,藤本 康太,K. Fujimoto,62
237797,関口 訓充,K. Sekiguchi,62
238588,David Buchholz,D. Buchholz,62
239119,Luke Leahy,L. Leahy,62
239159,André Riel,A. Riel,62
239338,Ali Ibrahimaj,A. Ibrahimaj,62
239552,Maxime Biamou,M. Biamou,62
239677,Francesco Corapi,F. Corapi,62
240221,Carlos Patricio Cisternas Tobar,C. Cisternas,62
240449,Maximiliano Cavallotti,M. Cavallotti,62
242500,Alexandru Constantin Benga,A. Benga,62
242925,박형진 朴亨秦,Park Hyeong Jin,62
243552,Jesús Reguillos Moya,Limones,62
244157,Francis Dady Ngoy,F. Dady Ngoy,62
244409,Florian Faist,F. Faist,62
244444,Andrea Saraniti,A. Saraniti,62
244660,Michael López,M. López,62
244912,菅野 孝宪,T. Sugeno,62
245217,Saïf Tka,S. Tka,62
246323,Ibuki Fujita,I. Fujita,62
246433,Karl Söderström,K. Söderström,62
247942,Adrian Bălan,A. Bălan,62
247983,Daniel Tătar,D. Tătar,62
250832,Lois Maynard,L. Maynard,62
250901,Mehmet Erdem Uğurlu,M. Uğurlu,62
250905,Kostadin Velkov,K. Velkov,62
250928,Michał Kołba,M. Kołba,62
251086,Florin Achim,F. Achim,62
251089,Maciej Domański,M. Domański,62
251603,Kevin Piscopo,K. Piscopo,62
251722,Abhimoda Chakraborty,A. Chakraborty,62
251727,Hantidev Bhandari,H. Bhandari,62
251736,Anvit Swaminathan,A. Swaminathan,62
251787,Milan Kocić,M. Kocić,62
251985,Daniele Ferretti,D. Ferretti,62
252099,Peter Gál-Andrezly,P. Gál-Andrezly,62
252312,Giuseppe Stancampiano,G. Stancampiano,62
241552,Jacob Italiano,J. Italiano,61
242434,Curtis Jones,C. Jones,61
245153,Nathan Wood,N. Wood,61
246123,Daishawn Redan,D. Redan,61
247827,Michael Olise,M. Olise,61
251870,Juan David Cabal,J. Cabal,61
238516,Leo Østigård,L. Østigård,61
244717,Antonino Gallo,A. Gallo,61
246877,Gianluca Gaetano,G. Gaetano,61
247393,Evelio Cardozo,E. Cardozo,61
252595,Filippo Tolomello,F. Tolomello,61
224942,Ricardo Abraham Álvarez Casanova,R. Alvarez,61
236413,Sandro Kulenović,S. Kulenović,61
240940,Roberto Carlos De La Rosa González,R. de la Rosa,61
241382,Rayhaan Tulloch,R. Tulloch,61
243637,Reece Hutchinson,R. Hutchinson,61
246328,Antonis Aidonis,A. Aidonis,61
247678,Julian Araujo,J. Araujo,61
248507,Naoufal Bannis,N. Bannis,61
251524,Ateef Konaté,A. Konaté,61
251550,Aidan Fitzpatrick,A. Fitzpatrick,61
229901,Harry Souttar,H. Souttar,61
235288,Sam Francis Schreck,S. Schreck,61
240428,Bryan Jesús Figueroa De La Hoz,B. Figueroa,61
241038,Keanan Bennetts,K. Bennetts,61
242184,Alfons Amade,A. Amade,61
242923,Juan Sebastian Palma Micolta,S. Palma,61
244558,Idekel Domínguez,I. Domínguez,61
247659,Lassana N'Diaye,L. N'Diaye,61
251431,Maurice Malone,M. Malone,61
252599,Sam Sanna,S. Sanna,61
252802,Wilfried Singo,W. Singo,61
234686,Jordan Lotomba,J. Lotomba,61
237630,Alexandru Stefan Pascanu,A. Paşcanu,61
238216,Conor Gallagher,C. Gallagher,61
238509,Élie Youan,E. Youan,61
239682,Nicolás Fernández,N. Fernández,61
240570,Sambou Sissoko,S. Sissoko,61
241055,Diego Varela Pampín,Diego Pampín,61
241394,Ayo Akinola,A. Akinola,61
242271,Andy Irving,A. Irving,61
243239,Lorenzo Gonzalez,L. Gonzalez,61
244042,Moussa Djitté,M. Djitté,61
246451,Vinni Triboulet,V. Triboulet,61
246752,Evens Joseph,E. Joseph,61
246875,Odilon Kossounou,O. Kossounou,61
248209,Pavel Maslov,P. Maslov,61
250744,Nicholas Wunsch,N. Wunsch,61
251916,Pape Ndiaga Yade,P. Ndiaga Yade,61
252290,Salvatore Esposito,S. Esposito,61
252704,Marco Sala,M. Sala,61
232545,Nathan Broadhead,N. Broadhead,61
235076,Layton Ndukwu,L. Ndukwu,61
235274,Miłosz Mleczko,M. Mleczko,61
237170,Aitor Lorea Vergara,Aitor Lorea,61
237227,Iván Marcelo Rozas Agüero,I. Rozas,61
240041,Atalay Babacan,A. Babacan,61
241383,Daniel Meredith,D. Meredith,61
242479,David Alejandro Henríquez Mandiola,D. Henriquez,61
243041,Julian Guttau,J. Guttau,61
243449,Lucas Perrin,L. Perrin,61
243981,Arbenit Xhemajli,A. Xhemajli,61
244825,Bastián Yáñez,B. Yáñez,61
245760,Niklas Wiemann,N. Wiemann,61
246074,Benjamin Goller,B. Goller,61
246137,Kayne Ramsay,K. Ramsay,61
246258,Lucas Beltrán,L. Beltrán,61
247093,Sebastián Pedroza,S. Pedroza,61
247668,Konan N'Dri,K. N'Dri,61
248137,Facundo Rodríguez,F. Rodríguez,61
248765,Christian Conteh,C. Conteh,61
250887,Rafael Tresaco Blasco,Rafa Tresaco,61
250997,José Gragera Amado,José Gragera,61
252866,Sergio Carreira Vilariño,Carreira,61
252903,Shinta Appelkamp,S. Appelkamp,61
225779,Ben Sheaf,B. Sheaf,61
227807,Michael Folivi,M. Folivi,61
228148,Rushian Hepburn-Murphy,R. Hepburn-Murphy,61
231520,Kevin Sibille,K. Sibille,61
233052,Jacob Maddox,J. Maddox,61
235028,Tom McIntyre,T. McIntyre,61
236344,Jayson Molumby,J. Molumby,61
236842,Jairo Torres,J. Torres,61
237337,Thibaud Verlinden,T. Verlinden,61
